alpha,a,b,c,phi1,PHI,phi2,volume,phaseID
176.32706,8.398667,1.9573295,8.398667,298.82431653764377,121.60113685910108,156.59317483673266,578.3268,1
41.063873,2.8455145,1.4046284,2.8455145,323.14207243213286,101.24622427591251,177.90518326065055,47.63999,1
175.51486,5.0499907,3.5792532,5.0499907,70.2063327865949,73.4885909734102,198.53962961189782,382.35098,1
30.830738,3.2991698,2.2271757,3.2991698,46.56493208062647,167.07224942763682,132.18093145112528,101.54357,1
122.548065,1.2829812,1.825692,1.2829812,161.61174348387468,80.49389552351877,176.09494683547348,12.587998,1
4.367067,0.997958,0.37943146,0.997958,325.73482064804494,87.94350152549492,161.9532586613104,1.5828745,1
178.91533,1.2582068,0.49832964,1.2582068,69.99302616310447,133.45129715768104,308.17936943609703,3.304528,1
10.769701,0.8094862,0.63191205,0.8094862,356.39371197555613,114.68324287081312,246.9715331870385,1.7344596,1
163.77422,1.1555879,0.3908087,1.1555879,15.004544000892619,118.90787723739443,269.2389827326903,2.1860437,1
0.8710132,3.833395,0.55664265,3.833395,125.41784663521294,79.19378013205773,324.30093185263956,34.263542,1
162.98624,2.185076,0.5180264,2.185076,321.05902629060654,70.94610456149248,216.55043357510328,10.360332,1
1.7776504,11.248402,6.502898,11.248402,340.0005687063277,109.03803272979819,339.37498116114307,3446.4912,1
178.39337,8.724462,3.4583771,8.724462,200.76958168391306,100.04956267982615,324.80039231481555,1102.6514,1
59.166096,0.42949733,0.89368755,0.42949733,105.04650546364664,102.43032343573115,155.0157873399237,0.6905502,1
162.48955,7.421061,2.3588867,7.421061,152.1781831453052,126.19815299575735,20.282025354545734,544.1614,1
0.46393943,16.254164,3.9365842,16.254164,101.25263474971143,117.3362862979121,280.500182730678,4356.497,1
169.70053,2.6905446,0.878961,2.6905446,62.76193225647379,113.40511398002002,157.33299547636116,26.652542,1
50.54342,0.9928866,2.1995983,0.9928866,120.34604486015097,57.308822275947385,229.69866892920814,9.083041,1
60.94437,2.2740328,5.4234886,2.2740328,68.72926964939872,81.42402758485548,237.65497778142188,117.47916,1
172.191,0.9736571,0.37165236,0.9736571,344.86999486691457,55.990191397635606,341.3055949410659,1.4758343,1
103.22396,0.5163329,1.6686983,0.5163329,23.9913963628626,84.51474531292132,9.97609581472655,1.8634858,1
0.7174359,8.182048,1.6621183,8.182048,284.60587441774084,76.11070108044538,331.7811080596379,466.09515,1
88.307625,0.5649333,0.8944771,0.5649333,328.2361325236404,127.49796197958754,111.70909109858403,1.1957825,1
2.4448614,3.895162,0.63493353,3.895162,319.8416332006052,50.96900982794817,232.76077375524164,40.35227,1
167.55269,3.2898924,1.6823909,3.2898924,191.90821730295332,20.826860033157068,21.525251803021888,76.27442,1
19.27614,1.745045,0.38111356,1.745045,219.55843803314525,61.14416643746495,42.20060193737742,4.861343,1
34.449574,2.5669677,1.9504185,2.5669677,186.72125760240215,58.141395691995754,280.37265663909784,53.834072,1
81.194496,0.6711032,0.8328935,0.6711032,290.055167323067,99.21124425125338,359.6949949545673,1.5712912,1
130.93883,4.3855343,5.375209,4.3855343,270.66842963945857,38.293167879681626,122.27626660108366,433.04095,1
35.42588,2.6725667,2.0922408,2.6725667,338.1052776467666,14.67603767697469,347.63133155248033,62.597557,1
3.3081343,4.0284247,2.1020832,4.0284247,120.76814503871113,51.5189982550382,245.46595290066944,142.89236,1
2.664896,6.573134,5.3651657,6.573134,311.2874745995187,76.79560340465373,293.2795746621442,970.9944,1
3.9498923,3.0363543,0.9534678,3.0363543,127.60853557645012,40.51115624065261,80.51962526810469,36.821335,1
30.638668,4.14034,2.007227,4.14034,114.70486810087203,49.91877679999662,75.33884169041818,144.13089,1
3.5983434,9.277229,5.434249,9.277229,242.52114594629904,28.41055751722672,93.6199301420873,1959.1366,1
109.47351,0.7486151,0.9329284,0.7486151,229.51160800587436,66.55420727349669,48.844811003361805,2.1900501,1
5.536443,2.3903973,1.5987812,2.3903973,109.9077996204855,86.88618428351603,33.679395296363936,38.26642,1
115.989716,0.54631317,0.8477,0.54631317,201.69519350169546,117.2056231613569,287.28854480045504,1.0597762,1
9.940615,1.6824394,1.0880438,1.6824394,96.14011919931168,66.45498962282576,62.67759399937546,12.900718,1
175.06053,11.174092,4.086208,11.174092,179.89735950842552,120.8155637088232,107.26624127605582,2137.143,1
179.67769,5.5591435,1.7443576,5.5591435,333.66467625797037,93.74987195887776,159.78005047540194,225.80832,1
101.98907,0.53325456,1.3058527,0.53325456,11.964812962281263,117.24106593932632,174.7202279590054,1.5554353,1
8.877481,2.5621796,1.8619058,2.5621796,18.378319234795313,26.03587643170932,11.583652251709847,51.19947,1
129.67192,1.9378476,2.2760766,1.9378476,169.15566528452496,87.00201296146493,152.609291701142,35.802612,1
10.135614,1.3663517,0.48387727,1.3663517,105.2587793609981,125.96647535593799,179.2145055408401,3.7839806,1
125.86016,0.90556675,1.2603815,0.90556675,332.38484295018355,17.353530193512725,346.8752067816296,4.329438,1
166.7173,4.147513,2.4358144,4.147513,359.0932933436815,112.98846984362574,108.43791168707344,175.5126,1
3.8651056,2.0296247,0.72732097,2.0296247,52.64881800678928,143.189889526174,244.37709784428486,12.550073,1
1.9300314,6.8123417,2.1463401,6.8123417,152.33409358354993,101.57164000911472,15.120775777268275,417.2343,1
168.98857,7.829738,1.9186391,7.829738,252.2623273991066,92.74743489613523,213.98453723841635,492.693,1
10.544351,4.337313,0.9948947,4.337313,98.09556689086548,119.42892890355,330.3173976849135,78.398415,1
142.79617,5.722795,2.4337413,5.722795,105.75978909864531,48.60407699989304,191.33370063574728,333.87155,1
49.43244,0.82322377,1.9780824,0.82322377,336.7955064745159,40.1383476890673,3.700579844867361,5.6152463,1
155.73541,1.6266239,0.8538347,1.6266239,21.2803109249394,108.8979105731329,86.33878166684404,9.463171,1
97.62995,0.6104954,0.9389482,0.6104954,339.19025385552845,70.34119567967434,185.56789467781414,1.4658686,1
163.93411,2.5065267,1.0067914,2.5065267,8.136997072341565,39.065957564292844,329.7703120226193,26.49554,1
177.81403,7.3376045,4.5886407,7.3376045,79.46816898269988,149.01398965399562,10.566419388534312,1034.8593,1
81.35314,0.56947446,1.0540067,0.56947446,300.2345072002948,20.825209123978777,26.90209130995545,1.4317938,1
1.9135258,4.5444593,1.1712054,4.5444593,112.1105883209216,57.17794567588374,38.35365621979973,101.31789,1
15.141489,5.8197575,3.7082777,5.8197575,9.450761092215735,96.19196269655941,199.4533824030542,526.10284,1
4.118366,1.4328506,1.0083821,1.4328506,266.34032110931923,61.30747812229503,228.36950041348445,8.6719265,1
166.0062,4.056885,1.6053532,4.056885,88.25712279544292,105.68358927461387,216.98375420205224,110.67373,1
167.6422,6.012039,2.4423003,6.012039,80.11075471150727,50.88546285129281,83.76389598697729,369.76968,1
46.105114,1.0072242,1.2902997,1.0072242,295.386347534166,161.67497557153686,127.04886413381807,5.4831676,1
4.8907585,2.903356,0.3890572,2.903356,70.33863163153381,32.37006404925708,201.03948495425624,13.737341,1
150.16646,0.83237517,0.71366,0.83237517,343.4057939038501,74.38042221310367,152.4624064157178,2.0711818,1
1.2883487,14.32619,1.1840996,14.32619,166.2857938969647,50.315136464361224,221.39225211592571,1017.9777,1
163.12286,5.104862,1.6049778,5.104862,52.845903594253656,65.00045218606118,311.33024174562223,175.19661,1
6.947568,1.911274,0.6005579,1.911274,278.13199376880556,58.78710788605614,207.22040916730455,9.189448,1
1.3489642,2.0266821,0.9254155,2.0266821,287.81760575748257,142.59889302414234,313.6115673707821,15.921966,1
147.74763,4.638122,2.8205535,4.638122,327.1604695386209,129.60830785571557,139.26434111180592,254.16008,1
150.48409,0.7174208,0.63636446,0.7174208,184.072968650478,101.40095588003415,114.58416783941779,1.3719633,1
90.598724,1.630728,1.7873586,1.630728,44.79958813555256,148.12181716892906,201.1783674744808,19.90964,1
24.798653,1.61355,1.1734353,1.61355,217.91848725115702,56.04683106478427,168.80858528214637,12.797132,1
177.65564,5.727685,2.0402284,5.727685,99.43849577680508,76.71884575187319,100.39575589297867,280.36618,1
0.34808326,4.829174,1.3379048,4.829174,152.2241493121293,127.77593679438185,232.99270258939123,130.69518,1
53.873318,7.702657,10.713967,7.702657,346.8713312153538,158.03832745375252,287.6701396704956,2662.6868,1
1.9025452,4.042517,1.683422,4.042517,59.17800145290743,14.621131809135195,46.452246327224245,115.23525,1
179.38164,2.2062953,0.67562807,2.2062953,145.77160110094096,88.36681869200346,347.8549320010757,13.776012,1
161.32288,0.98237884,0.39206526,0.98237884,274.3626623641531,147.36811037860215,228.40215429632713,1.5849113,1
5.899552,4.7644134,1.5009961,4.7644134,209.27107444594174,120.44905315270694,230.87344725173685,142.72073,1
0.2936419,3.1125965,1.4921746,3.1125965,147.7706369752087,117.45628654990504,119.33381910707634,60.555546,1
153.66194,1.0377806,0.35906702,1.0377806,92.04776982313926,58.96833396665082,292.4958355975684,1.6198517,1
4.8423734,2.6833687,1.0936052,2.6833687,142.87267549336684,91.20100115645495,146.5412189395249,32.984497,1
174.75603,0.6237783,0.52720755,0.6237783,44.34804850760925,94.47168128831926,312.31321799275065,0.8592722,1
78.31644,1.2613716,1.6777259,1.2613716,203.7396906439011,66.15644721191393,185.65581581458707,11.181389,1
164.5715,0.80865276,0.74265605,0.80865276,3.4432591316216588,64.0165920451858,298.34978799763894,2.034232,1
175.73218,2.5543635,1.4383008,2.5543635,294.4300683968608,133.60364475830073,47.347500610903914,39.310062,1
151.78226,5.5503078,2.7510743,5.5503078,1.488737443715869,55.778831310115834,194.73350018509754,354.9973,1
29.16305,2.4434898,0.92903864,2.4434898,175.93280722403404,75.32170668159884,331.20710130566647,23.23504,1
6.783289,1.8434123,1.1464396,1.8434123,16.284364987353264,94.68409494521565,357.72650631124526,16.318668,1
62.240906,1.2955353,1.586594,1.2955353,65.685235732038,165.54935919484882,85.31109153997772,11.1545725,1
99.03888,0.6404131,0.94057167,0.6404131,78.3726447389022,116.00643994717616,332.2553254347811,1.6158496,1
159.3674,3.3147576,0.8997746,3.3147576,234.99115533447406,142.9085547863576,251.4018628923057,41.411972,1
3.6213775,1.8134124,0.72118676,1.8134124,118.5815114794072,158.64428549700398,219.0954032101098,9.934123,1
8.524849,8.119427,2.4042764,8.119427,339.773506828673,28.763162856930755,69.168910158797,663.9322,1
51.766987,2.461339,4.0661798,2.461339,269.807198130228,103.1465830031851,141.3917491856224,103.185356,1
169.98706,5.6632543,3.8680162,5.6632543,178.70117950838096,41.97161437394683,221.74132103035168,519.64777,1
17.178928,1.7074476,1.1051863,1.7074476,277.11544105740757,45.588609229197004,178.8964598068666,13.49643,1
149.2891,1.9438046,0.97730905,1.9438046,189.3028015001406,135.77842503874322,173.3816771103652,15.467701,1
7.24084,5.3457875,1.5652518,5.3457875,197.73129475968574,70.52836667141466,16.951139195293255,187.36836,1
167.22289,2.9291363,1.0786464,2.9291363,162.44016870335355,82.01151156008721,353.17862880969903,38.765633,1
169.13933,3.0386615,1.5566683,3.0386615,288.64534453481775,100.85084202649061,170.1761775939659,60.207325,1
4.6315923,3.2361236,1.1665257,3.2361236,140.88800771043444,97.8347688154227,348.6178094808969,51.172085,1
72.04201,0.73556006,1.453831,0.73556006,300.47877192861847,66.4690907435567,307.83158127167206,3.2948742,1
23.749098,3.1649177,1.4778837,3.1649177,83.06780421710997,90.14353849182964,62.5434218435995,62.008858,1
99.414665,1.1876998,1.8020595,1.1876998,159.11792626204215,113.36842026238088,83.52437764690048,10.648075,1
94.74802,0.5695154,0.62360525,0.5695154,13.551381463457297,123.3723692485098,280.820260981497,0.8472456,1
178.0881,1.8170499,0.99303734,1.8170499,174.06768250282897,89.08953314087032,49.996414662708716,13.733711,1
172.20361,0.9089178,0.595953,0.9089178,310.15947104108415,51.67292665170322,2.6678666071252666,2.0622904,1
2.903791,6.1306667,2.9566653,6.1306667,49.59512419770424,49.231882516983234,288.5569373302451,465.48553,1
82.956215,1.122314,1.7390652,1.122314,296.47357868992174,112.14219735503916,140.15821128187721,9.175574,1
75.38638,0.866838,1.5029324,0.866838,232.25212640175786,135.94313223116214,50.124889722543514,4.730466,1
129.26743,1.9474239,4.116177,1.9474239,282.3598112363921,90.11039800172686,185.5422791524477,65.38885,1
177.6692,5.7413087,4.076556,5.7413087,265.48712485473396,112.81973573629837,121.16825900348569,562.8645,1
169.19878,2.0841534,1.3554327,2.0841534,36.706721203360296,130.33682498412568,46.00663041928981,24.661867,1
5.6509366,4.8264904,2.2343125,4.8264904,355.0050064614802,93.80967637977633,232.14702824987273,218.01955,1
41.605236,1.3441207,0.83967376,1.3441207,104.8010148568247,114.08244169148276,228.9184521062914,6.354418,1
102.92408,1.4922823,3.61319,1.4922823,176.75650001649942,77.19997617812764,173.58951441409246,33.703995,1
169.16501,3.9909327,2.2977283,3.9909327,82.46568910829151,70.88509961146558,173.55732804660278,153.29787,1
27.888046,2.216677,1.0927935,2.216677,13.446342001314479,97.51339661148164,164.11844675501405,22.49218,1
2.2472975,4.3972354,1.6875712,4.3972354,66.91903352517144,37.866194246949334,296.59221342545584,136.68164,1
82.749306,0.47912928,0.88660544,0.47912928,245.53343010418675,99.04460090759603,336.97592140048664,0.852559,1
19.413443,7.4276147,2.9159129,7.4276147,161.10792378485377,66.35717892582866,283.7653312513302,673.84796,1
0.7022713,5.032942,1.4414968,5.032942,212.77744113846632,149.37285104568352,346.2270178320291,152.94882,1
3.3231058,15.816802,2.8348982,15.816802,340.0005704347256,139.8779491247694,114.39057028163553,2970.7317,1
129.09724,1.9740471,3.7772117,1.9740471,249.81160266956635,153.54932907272075,37.18866903502482,61.655945,1
69.10914,4.381429,6.704257,4.381429,252.98221661659795,114.42856110736665,13.057963105350986,539.1019,1
67.00554,1.0285397,1.4880432,1.0285397,239.16638295469966,142.82556444171493,241.24483162149886,6.593959,1
133.76295,1.0864373,2.6891565,1.0864373,276.2842855596135,75.08059095241127,106.54634373910537,13.295787,1
178.7668,2.623401,0.958799,2.623401,38.732654784042616,101.52265702022986,276.61670070159016,27.640476,1
42.559185,1.571213,0.5910556,1.571213,288.2067092195769,93.11036977303652,216.6945711337954,6.1120524,1
147.92697,1.004878,0.9157701,1.004878,309.1494813863107,117.90400479783099,72.55768405914374,3.8734841,1
4.863342,2.090421,1.7174966,2.090421,183.62110749579662,37.773053761454605,305.44856170479585,31.437792,1
5.092351,9.926246,4.338438,9.926246,272.83375211539516,140.3806647956476,112.25055074824229,1790.573,1
5.9211535,1.7878835,0.47206116,1.7878835,217.31792945451977,75.77800273357295,244.1686018291732,6.320702,1
2.3218064,2.0799494,1.4498123,2.0799494,34.41245778980637,65.58674947116758,334.10670911271035,26.272774,1
145.47256,7.966189,2.2414567,7.966189,122.99391089325117,68.28499407764355,338.5750670016702,595.827,1
0.28630364,8.5321245,4.0543795,8.5321245,116.33634076034754,96.71772764258014,82.43619914133622,1236.31,1
128.02931,0.35328013,1.4986016,0.35328013,159.331752965937,69.51856202166105,92.92026908383113,0.7834534,1
5.400353,7.982249,1.2802262,7.982249,339.3764549721759,3.737705948225138,299.24834552132154,341.68497,1
21.637787,4.4607143,1.4898509,4.4607143,191.1166305953598,117.56378541024857,12.715497437743567,124.17674,1
7.513991,3.6760764,1.266466,3.6760764,300.2261353622389,86.17062609082966,331.0179414370435,71.68878,1
121.618866,1.3643764,2.8491745,1.3643764,123.22581937906452,87.97384683516329,181.06362497445207,22.216522,1
176.02974,6.9955487,3.1884272,6.9955487,218.4576383028593,66.10782256261817,147.2736489931464,653.595,1
2.0179722,6.3069253,2.9088013,6.3069253,94.37917720973996,103.65654423165427,193.32572831303378,484.66098,1
0.38457596,1.5990316,0.88855,1.5990316,19.242083615305894,41.18617919524616,256.00962783208786,9.51666,1
176.23305,3.3810608,1.2481867,3.3810608,47.1294347984399,81.25492847207292,36.75912862562911,59.76875,1
153.05438,10.89789,3.421349,10.89789,184.0986551690379,35.11904139988688,165.78133172406189,1702.0442,1
168.58347,3.7040849,1.3412143,3.7040849,276.10386162031176,44.81106768317167,65.59219488622334,77.08124,1
63.930523,6.432892,7.4930854,6.432892,256.6851097398829,135.95459553364802,303.57390536737154,1298.8584,1
164.32245,3.4469557,2.1752584,3.4469557,305.6457870140808,65.09506466616114,351.1903226954626,108.26071,1
177.29346,1.9074986,1.1121566,1.9074986,43.602920465958015,94.87487650905356,28.080821426973383,16.950521,1
171.20613,1.1903696,0.8111616,1.1903696,321.58961739348814,122.7899303978956,9.078928539771514,4.814594,1
91.23496,0.86513275,1.7794627,0.86513275,185.26311074143854,111.8234421540039,328.2289266829075,5.5788283,1
7.787909,1.8254718,1.0790764,1.8254718,322.6215309433185,144.38620945931493,176.26867323875226,15.062292,1
1.5477457,10.124266,4.1163716,10.124266,339.01515374615093,97.5405689990891,132.23643981031304,1767.3812,1
88.24661,0.5710097,0.7272722,0.5710097,70.94822629317532,133.71587461059764,90.02946274005348,0.9932821,1
7.814805,4.7616754,2.178523,4.7616754,258.15291902810407,85.55439569310086,244.12178737945456,206.9047,1
176.09409,4.2794914,2.0367715,4.2794914,298.9091157410829,144.57656609028055,298.7850754754239,156.24829,1
24.761168,5.111269,2.7132277,5.111269,48.73749700107059,83.05012157229817,210.62841415033688,296.91513,1
165.54088,4.293776,2.129237,4.293776,82.85528651794984,145.68429084652342,123.1322400236144,164.43391,1
87.84438,0.59960836,0.7973791,0.59960836,231.19425939841906,155.61910354497923,186.44354154443494,1.2008501,1
173.75781,1.2872967,0.81025684,1.2872967,150.6659477767678,154.99847003622278,116.53683746201182,5.6243014,1
29.915798,6.2098484,2.6438587,6.2098484,38.43260544909003,45.615088148816476,245.64944933271198,427.05997,1
79.14418,1.4530071,2.031957,1.4530071,77.66151815635673,97.78971005439439,72.6348440866746,17.969606,1
171.2627,3.4822896,2.2956996,3.4822896,124.45862743775179,61.62944556131036,315.22076758957735,116.60937,1
74.2181,0.87539625,2.0323553,0.87539625,55.51960210433773,110.9457038462775,278.0489172128516,6.5237546,1
39.90466,1.5903617,1.2585897,1.5903617,67.85292646314487,156.32293861126706,111.5864200343735,13.334127,1
167.51454,1.0653285,0.7015367,1.0653285,234.02577007988899,88.92352695989743,32.840024045239595,3.3350787,1
54.606636,0.74887913,1.1897708,0.74887913,163.6263120180147,136.16782776618192,165.294568600535,2.7949586,1
113.52017,3.1048636,4.400846,3.1048636,259.5488158440391,27.122397518593836,326.31125686006317,177.70918,1
156.61789,1.4691017,0.97006166,1.4691017,224.7245420297757,109.60514908881918,248.42381330373834,8.76984,1
96.74378,0.7846543,1.2276682,0.7846543,30.104601023271176,76.58274629933638,300.62352726594156,3.1661127,1
124.267746,0.22462091,1.626936,0.22462091,156.6736293836351,158.01688415140075,128.32689637984598,0.3438424,1
0.5738414,2.5731182,0.44118744,2.5731182,21.661138011226353,110.69333798086876,101.88360744042816,12.235767,1
10.894199,2.6999426,1.0588908,2.6999426,224.68586296285065,84.0065920778425,94.94930430485525,32.33321,1
7.3190126,1.3166736,0.25319347,1.3166736,232.45059873680916,102.24575933445206,107.32526759520529,1.838643,1
1.1046406,1.3841021,0.37877578,1.3841021,227.63471259408638,72.7305251655375,99.83532816577313,3.0395343,1
40.278797,1.5841014,1.373309,1.5841014,325.5147051311056,103.97045958295212,104.566073246987,14.435204,1
149.12851,2.627237,1.53335,2.627237,191.30751796552448,47.70268926526929,115.97025696793635,44.333134,1
165.44348,2.5711093,1.2052997,2.5711093,188.66044582491475,62.783800621429386,199.23716784517853,33.375267,1
156.51689,1.7827464,1.0596533,1.7827464,22.556075193083867,85.85227633506113,311.2739455483562,14.1069,1
5.225796,7.761684,3.2107785,7.761684,108.46546661804946,104.15217106433306,97.88415886888636,810.23474,1
1.2082717,2.017312,0.8632192,2.017312,327.6162159197261,67.20503785452986,162.76164481281603,14.714851,1
23.244492,3.575256,2.0379035,3.575256,305.00728680473424,131.9422000450341,225.58519261943292,109.11553,1
33.345257,7.303094,3.9049008,7.303094,211.51432890666123,77.53624804218546,188.49657211566952,872.39343,1
14.988352,2.1066325,1.1219202,2.1066325,170.21354574548286,22.11441001767577,266.2903828066066,20.855862,1
73.288574,0.5048566,0.7105459,0.5048566,6.627979497290642,141.6857905381383,134.07696215570905,0.758607,1
5.555556,2.067931,1.3205518,2.067931,153.1368487242531,35.42414152090758,144.3417789058248,23.654629,1
110.01134,0.5818554,0.745878,0.5818554,8.454277574670256,38.99047736883679,346.0182108813997,1.0577587,1
25.71786,2.1498272,0.8623377,2.1498272,184.9755930173046,62.81608943392178,220.91867664148145,16.694489,1
158.29091,0.9195826,0.5978946,0.9195826,210.62376966046426,28.51160526881114,261.0174297870665,2.117848,1
128.29572,2.7631214,6.168218,2.7631214,65.37888337545112,86.23934925471075,97.40520171043059,197.26419,1
22.51843,1.3590665,1.2166938,1.3590665,202.66138191075544,85.64698700278247,70.9867755291623,9.413504,1
179.74643,2.9851496,0.8836687,2.9851496,111.01604547592201,70.57452478174972,274.1064564683476,32.98453,1
175.63261,9.448264,2.9277008,9.448264,326.42396237572154,144.92434142137705,168.29524033939018,1094.7611,1
1.4313316,1.2077724,0.38209122,1.2077724,331.4735663926551,51.52351468188516,287.0073579497207,2.334672,1
167.0445,6.279165,3.5697663,6.279165,120.79284950742927,98.23356010759096,299.12393094018006,589.5656,1
34.716263,1.7571012,1.6329083,1.7571012,277.8546064414532,59.63400148839267,274.9396641246728,21.117573,1
32.769833,1.1372932,0.66997784,1.1372932,295.4568192327966,72.49802919330006,60.07358386886,3.6298943,1
31.164495,3.440001,2.2252126,3.440001,156.8136871036514,24.009428071636876,54.18484833835178,110.30044,1
24.000528,4.938597,3.6509454,4.938597,275.0841088367488,129.46041037493637,194.42878154095766,372.99344,1
178.80269,3.323162,1.9226543,3.323162,11.309213042779998,73.31734319608924,252.95247771698317,88.939125,1
167.55728,3.4332252,1.5452493,3.4332252,131.12334446217727,123.64677580927915,40.138889488819636,76.29424,1
128.67757,3.642562,7.9735975,3.642562,208.5074668098088,171.0659426256341,255.0332748002001,443.1562,1
170.4925,1.3083951,0.8455469,1.3083951,243.97042747465505,104.17266011598029,232.0053480382425,6.0632315,1
2.652172,2.6827745,1.1001425,2.6827745,113.11850613945519,121.1178769130651,350.49780432773724,33.16698,1
100.79142,2.0090396,4.1418214,2.0090396,328.2515244332955,41.87877973936874,83.86544334052786,70.02562,1
113.22786,2.4718368,4.6890626,2.4718368,200.50946440593154,35.62133379591437,83.32595441135909,120.00912,1
176.07646,2.9221826,1.1090437,2.9221826,23.40359129871647,93.80979426270547,269.8536275506083,39.669064,1
38.898693,2.0422168,1.741246,2.0422168,287.1691424561642,89.71306617016756,36.702801455073406,30.419525,1
67.46584,0.55221725,0.7396242,0.55221725,140.1528753328974,50.01288806925804,322.0785372868617,0.94475603,1
117.32579,0.5697166,0.658214,0.5697166,14.198374734583918,78.13262922176432,230.24331525754974,0.8948978,1
149.39836,1.0505177,0.4631135,1.0505177,192.86352164923196,23.468478293594632,213.85657024247817,2.140833,1
41.40771,3.403164,1.9010566,3.403164,270.02720239369853,153.68648777530802,353.1305707228105,92.22516,1
12.467988,1.5641834,0.7689239,1.5641834,166.30046722586937,147.17199802635946,281.1740990983107,7.8803825,1
2.6956007,2.36379,1.3238165,2.36379,272.2685591951559,155.2473456931792,184.7903104373317,30.983767,1
131.94499,0.45240337,0.79933155,0.45240337,125.4997283988581,62.888514847335436,215.12277323599457,0.6852787,1
5.1133947,5.5979295,2.4518764,5.5979295,354.63795419579117,148.67375097770784,332.617724508221,321.8415,1
0.73004717,6.3135514,1.7524359,6.3135514,107.85236971323417,121.81250100751338,252.92915192180553,292.6026,1
161.84758,6.179895,1.9577104,6.179895,185.38961974957496,110.43481281453803,11.345759342234084,313.18375,1
44.765465,3.936325,2.995324,3.936325,113.42619577036596,119.50398089886636,5.52334061490928,194.40808,1
145.12943,6.8063006,2.994515,6.8063006,166.35675120107675,123.61797209438414,283.31991809297665,581.0819,1
135.13309,0.7737205,0.5637098,0.7737205,163.8282662615453,118.17375020036573,302.3328241674449,1.4135541,1
174.38594,4.434402,2.3947341,4.434402,232.74233963146125,166.55668418731773,194.58134681771634,197.24956,1
1.3571124,1.3605664,0.7923708,1.3605664,106.03558058901886,125.94311378219534,302.3067362356096,6.1440754,1
52.42344,2.468474,4.179039,2.468474,104.22034497120494,63.40740317539469,39.69001180816086,106.665054,1
74.7371,1.7950652,2.8720114,1.7950652,16.53357308455717,86.75748802364991,0.3412234328629253,38.76459,1
44.284042,4.349495,3.223556,4.349495,332.8806984040566,42.346065082129265,109.44036325529225,255.44742,1
4.6800737,9.449767,2.0280368,9.449767,128.51261129994586,119.37799475445783,355.18029789574217,758.58923,1
20.194107,3.594011,1.6734492,3.594011,181.46599617760117,21.79183313684343,184.87839672068955,90.54406,1
167.7712,1.2300898,0.7893586,1.2300898,132.73897167040556,64.49505020002465,290.1400065442765,5.003071,1
12.496489,3.2157283,1.1250583,3.2157283,202.0870176321826,150.49002634563283,108.07886217668538,48.73291,1
88.857994,1.2925322,3.2852395,1.2925322,296.13332291678154,90.36169149578033,255.79160372515554,22.989971,1
175.28949,2.022673,0.6161172,2.022673,181.63503270290616,153.51146553898332,31.286073779134057,10.558525,1
66.73366,1.8839858,4.4884315,1.8839858,234.69036051828326,94.28797741488737,240.53374765245877,66.732666,1
163.23097,1.2672619,0.5757311,1.2672619,172.9836579848413,93.7248267302437,34.96108047501486,3.8729427,1
36.992348,4.0251393,1.4801545,4.0251393,222.19249137515956,75.19869354804743,191.98202440518006,100.45175,1
0.6629248,6.4793797,2.6645637,6.4793797,319.9171036401685,166.25733247860097,247.22347174496431,468.57767,1
67.889626,1.1148255,2.2909386,1.1148255,145.00219049596254,141.05396932769744,309.24565214893516,11.9265785,1
7.912267,5.4204407,2.5400524,5.4204407,220.4976602953819,31.597483646586973,12.524582469450603,312.6083,1
146.37119,0.633314,0.5743573,0.633314,180.41969397521277,26.20540665718745,256.6832159403026,0.9649592,1
21.577204,2.9151452,1.2082947,2.9151452,328.8808835592809,87.35492168992677,318.54313287656333,43.01123,1
177.57135,2.3029177,1.1638741,2.3029177,129.70824951199666,79.30314741119552,332.90604656204715,25.855413,1
1.1969801,4.7189264,2.8575854,4.7189264,178.33586566946062,125.08195434673812,107.62933485837225,266.54727,1
178.377,3.2297144,0.9358863,3.2297144,344.10038405806074,47.663673000701905,0.70593330346095,40.89215,1
11.578495,5.185626,2.84956,5.185626,55.57329074229739,43.52671969706945,179.99318121017168,320.97324,1
8.180789,3.2790155,2.9537194,3.2790155,168.27606277727816,127.46439396951372,177.58719379664544,133.02853,1
6.352661,3.650505,0.69950086,3.650505,157.27536782461465,151.0608777694084,23.55081942804933,39.046562,1
175.51192,4.1740584,1.8703723,4.1740584,310.3348693291312,167.80475781027903,277.0949038730604,136.50034,1
32.71757,0.8628607,0.6275961,0.8628607,138.23063374431885,72.90161016158814,291.23614478966016,1.9572676,1
1.1408114,10.402581,3.9675772,10.402581,7.703823753168618,108.11705548499168,82.41722965037273,1798.4412,1
155.31538,6.5089164,5.004027,6.5089164,132.91855734062986,120.8137452094615,99.79312131666283,888.02594,1
78.34684,5.3617945,8.256819,5.3617945,301.01306252418647,105.97964056290141,67.86220118883934,994.30975,1
38.160786,9.455348,4.0995364,9.455348,13.913480847519914,120.23831702700018,304.3923240255448,1535.2477,1
164.48082,3.5285668,2.4858348,3.5285668,204.01400293912212,115.23477078452368,307.5690906187138,129.64554,1
121.17958,3.1257296,5.776119,3.1257296,48.22361301724961,115.08919726216641,21.33785354658962,236.38916,1
177.95216,5.974896,2.4690187,5.974896,221.7259257327586,61.148691430875495,50.099018797696495,369.2102,1
8.204118,1.7350479,0.65438324,1.7350479,279.23074200091634,47.96722870587409,316.79513593974474,8.251706,1
