alpha,a,b,c,phi1,PHI,phi2,volume,old_gid,phaseID
58.11716079711914,0.9586443305015564,1.1097015142440796,0.9586443305015564,262.4869165065338,118.68410317512756,282.72725059634223,4.27178955078125,824,2
4.85313606262207,4.120444297790527,2.9730260372161865,4.120444297790527,135.53291814695967,69.52017593825413,306.25901985563536,211.43431091308594,308,2
170.11181640625,0.7639895677566528,0.5848013162612915,0.7639895677566528,119.51323443123366,89.43086638801289,203.35623312650847,1.429788589477539,1044,2
170.78512573242188,1.5697470903396606,0.8314349055290222,1.5697470903396606,147.7654719266403,86.99756989109098,314.2062330389407,8.581757545471191,903,2
171.19297790527344,1.205299973487854,0.6694396734237671,1.205299973487854,129.3410660509943,11.037019878075581,77.31928530409732,4.073712348937988,1078,2
103.29285430908203,0.5033564567565918,0.6583189964294434,0.5033564567565918,237.13670064484657,96.33919345834495,27.03323665465556,0.6986767649650574,802,2
0.9334660172462463,1.092105746269226,0.7743687629699707,1.092105746269226,181.71378648453486,106.5325390582092,332.5829501980516,3.8687069416046143,1416,2
174.2582550048828,1.4044650793075562,0.8968160152435303,1.4044650793075562,85.95041738045161,133.6592657092054,288.6586964758924,7.409926414489746,2128,2
125.6734390258789,0.7258262634277344,0.9737752676010132,0.7258262634277344,99.97297613280206,164.42801013068086,226.66474738357755,2.1488826274871826,1465,2
0.6003449559211731,0.939995288848877,0.5810561180114746,0.939995288848877,249.469290321498,160.64393994939226,76.58270573216534,2.150592088699341,1468,2
49.170467376708984,1.6208999156951904,1.9994467496871948,1.6208999156951904,96.46287926736909,34.04555699115434,178.42011493033692,22.004467010498047,748,2
3.915452003479004,0.919805645942688,0.5160855054855347,0.919805645942688,27.039942780082555,76.79146233581385,271.35929158849643,1.8289525508880615,2139,2
61.71796417236328,0.7966192364692688,1.0540851354599,0.7966192364692688,167.57451322326156,162.94059445539347,117.62920735357777,2.801985502243042,1758,2
151.84217834472656,2.5404436588287354,1.7745100259780884,2.5404436588287354,247.0383282869243,123.16493939346813,346.625794944053,47.97182083129883,170,2
16.246849060058594,0.6828516125679016,0.5922263860702515,0.6828516125679016,200.71928342131557,128.89010557346495,246.84480038018057,1.1567221879959106,1750,2
16.03543472290039,5.245981216430664,3.5460751056671143,5.245981216430664,345.7741966559562,120.11923225516657,121.6245682990233,408.7803649902344,1032,2
